Match ID,Innings Number,Over,Ball Number,Extra Type,Extra Runs
1359519,1,15,6,wides,5
392209,1,1,3,wides,1
392209,1,4,1,wides,2
392209,1,7,3,legbyes,4
392209,1,11,5,wides,1
392209,1,11,6,legbyes,1
392209,1,19,3,wides,1
392209,2,1,2,wides,1
392209,2,4,1,noballs,1
392209,2,4,5,byes,1
392209,2,7,2,legbyes,1
392209,2,9,4,wides,1
392209,2,10,1,legbyes,1
392209,2,13,2,legbyes,1
1216543,1,0,3,wides,1
1216543,1,0,4,wides,1
1216543,1,2,5,wides,1
1216543,1,4,4,noballs,1
1216543,1,5,1,wides,1
1216543,1,9,2,noballs,1
1216543,1,11,4,wides,1
1216543,1,13,4,wides,1
1216543,1,16,6,legbyes,1
1216543,1,18,5,legbyes,1
1216543,2,10,4,wides,1
1216543,2,10,6,noballs,1
1216543,2,14,1,wides,1
1216543,2,17,1,byes,1
1216543,2,19,1,wides,1
419144,1,1,6,wides,1
419144,1,3,2,wides,1
419144,1,4,1,wides,1
419144,1,4,3,wides,1
419144,1,9,6,wides,1
419144,1,11,4,legbyes,1
419144,1,14,1,wides,1
419144,2,1,6,legbyes,1
419144,2,2,3,legbyes,1
419144,2,3,4,wides,1
419144,2,4,3,legbyes,1
419144,2,7,2,wides,1
419144,2,8,3,wides,1
419144,2,11,4,byes,1
419144,2,13,2,legbyes,1
419144,2,18,5,wides,1
501246,1,0,4,wides,1
501246,1,3,4,wides,1
501246,1,8,5,legbyes,1
501246,1,12,2,wides,1
501246,1,13,6,legbyes,1
501246,1,16,6,wides,1
501246,2,2,5,wides,1
501246,2,8,2,wides,2
501246,2,14,5,wides,1
501246,2,17,2,wides,1
501246,2,17,4,noballs,1
501246,2,18,5,wides,1
501246,2,19,2,byes,1
501246,2,19,3,noballs,1
1082624,1,0,6,wides,1
1082624,1,14,3,wides,1
1082624,1,16,5,wides,1
1082624,1,19,1,legbyes,1
1082624,2,3,5,legbyes,1
1082624,2,4,6,wides,1
1082624,2,9,6,legbyes,1
1082624,2,15,5,wides,1
980907,1,1,1,wides,1
980907,1,3,4,wides,1
980907,1,12,4,legbyes,1
980907,1,14,4,legbyes,1
980907,1,15,4,wides,1
980907,1,16,2,wides,1
980907,1,18,1,noballs,1
980907,2,0,1,wides,5
980907,2,6,2,wides,1
980907,2,9,3,wides,1
980907,2,11,1,legbyes,1
980907,2,11,3,wides,1
980907,2,17,6,byes,1
980907,2,19,2,wides,1
1304077,1,0,2,legbyes,2
1304077,1,0,3,wides,1
1304077,1,6,1,wides,1
1304077,1,6,4,noballs,1
1304077,1,8,6,wides,1
1304077,1,9,5,wides,1
1304077,1,15,1,wides,1
1304077,1,18,4,wides,1
1304077,2,1,2,wides,1
1304077,2,7,6,wides,5
1304077,2,8,1,legbyes,1
1304077,2,9,4,legbyes,1
1304077,2,11,4,wides,1
1304077,2,12,2,legbyes,1
1304077,2,14,6,wides,1
1304077,2,15,2,legbyes,1
1304077,2,16,5,wides,1
1304077,2,17,3,wides,1
1304077,2,18,5,wides,1
335997,1,3,3,wides,1
335997,1,6,1,legbyes,4
335997,1,15,3,wides,1
335997,1,16,4,wides,1
335997,1,18,2,legbyes,1
335997,1,18,4,wides,3
335997,1,19,6,wides,1
335997,1,19,6,byes,1
335997,2,0,2,wides,1
335997,2,0,3,wides,1
335997,2,2,6,wides,1
335997,2,6,6,legbyes,4
335997,2,7,4,legbyes,1
335997,2,8,5,wides,5
335997,2,9,6,wides,1
335997,2,16,2,noballs,1
1178431,1,2,4,legbyes,1
1178431,1,4,3,noballs,1
1178431,1,9,3,wides,1
1178431,1,12,5,wides,1
1178431,1,15,5,legbyes,1
1178431,1,17,3,wides,1
1178431,1,17,3,wides,1
1178431,1,18,1,wides,1
1178431,1,18,2,wides,1
1178431,1,18,4,wides,1
1178431,2,1,4,wides,1
1178431,2,2,1,noballs,1
1178431,2,10,6,wides,1
729289,1,0,1,wides,1
729289,1,0,2,wides,5
729289,1,0,4,legbyes,1
729289,1,0,6,wides,1
729289,1,2,2,wides,1
729289,1,2,4,wides,1
729289,1,6,1,wides,1
729289,1,6,6,wides,1
729289,1,19,1,wides,1
729289,1,19,6,noballs,1
729289,2,0,1,legbyes,1
729289,2,1,1,wides,2
729289,2,7,6,wides,2
729289,2,8,2,legbyes,1
729289,2,17,4,wides,1
729289,2,18,4,legbyes,1
729289,2,18,5,legbyes,3
1304098,1,1,1,legbyes,1
1304098,1,3,2,wides,1
1304098,1,4,6,wides,1
1304098,1,5,1,wides,1
1304098,1,8,6,wides,1
1304098,1,10,3,legbyes,1
1304098,1,12,6,legbyes,1
1304098,1,14,1,wides,1
1304098,1,14,5,wides,1
1304098,1,14,5,wides,1
1304098,1,16,1,wides,1
1304098,1,16,4,noballs,1
1304098,1,17,5,wides,1
1304098,1,18,2,wides,1
1304098,2,9,3,wides,1
1304098,2,10,4,wides,1
1304098,2,11,1,wides,2
1304098,2,15,4,wides,1
1304098,2,16,4,wides,1
1304098,2,19,1,wides,1
598023,2,2,1,wides,1
598023,2,2,3,wides,1
598023,2,4,5,wides,5
598023,2,7,2,wides,1
598023,2,9,1,wides,1
598023,2,9,1,wides,1
598023,2,10,1,legbyes,4
598023,2,10,5,wides,1
598023,2,11,2,legbyes,1
1216514,1,14,2,legbyes,1
1216514,1,15,3,wides,1
1216514,1,19,2,noballs,1
1216514,2,12,6,wides,2
1216514,2,15,4,byes,1
829761,1,0,1,wides,1
829761,1,0,4,wides,1
829761,1,1,5,wides,1
829761,1,9,4,wides,1
829761,1,12,4,legbyes,1
829761,1,12,6,legbyes,1
829761,1,13,3,legbyes,1
829761,1,16,3,wides,5
829761,2,2,1,wides,1
829761,2,2,4,legbyes,1
829761,2,3,6,wides,1
829761,2,14,3,wides,1
829761,2,14,5,legbyes,1
829761,2,17,1,wides,1
829761,2,19,2,wides,1
501211,1,1,6,legbyes,1
501211,1,7,6,wides,1
501211,1,14,1,byes,1
501211,1,14,3,legbyes,1
501211,2,1,2,wides,1
501211,2,10,6,wides,1
501211,2,11,2,legbyes,1
501211,2,12,6,wides,1
501211,2,13,2,legbyes,1
501211,2,15,1,legbyes,1
501211,2,15,3,wides,2
501211,2,18,5,wides,1
1473458,1,5,2,wides,1
1473458,1,7,2,legbyes,1
1473458,1,9,6,wides,1
1473458,1,14,2,wides,1
1473458,1,14,5,wides,1
1473458,1,16,5,wides,1
1473458,1,18,1,wides,1
1473458,1,18,6,wides,1
1473458,2,10,2,wides,1
1473458,2,10,3,legbyes,1
1473458,2,13,5,wides,1
1473458,2,14,4,wides,1
1473458,2,14,4,wides,1
1473458,2,15,6,wides,1
1473458,2,19,3,wides,1
392198,1,3,6,wides,1
392198,1,8,6,noballs,1
392198,1,12,6,legbyes,1
392198,1,18,1,legbyes,1
392198,1,18,2,legbyes,1
392198,2,0,2,wides,1
392198,2,0,3,wides,1
392198,2,1,3,wides,1
392198,2,7,2,wides,1
392198,2,7,4,wides,1
392198,2,13,3,legbyes,2
392198,2,14,3,legbyes,1
392198,2,16,2,noballs,1
419113,1,7,4,wides,1
419113,1,7,6,legbyes,1
419113,1,19,5,legbyes,1
419113,2,2,3,wides,1
419113,2,2,5,legbyes,1
419113,2,7,3,legbyes,1
419113,2,7,5,wides,1
419113,2,8,1,wides,1
419113,2,10,1,legbyes,2
419113,2,12,4,legbyes,1
1178427,1,6,5,wides,1
1178427,1,17,6,legbyes,1
1178427,1,18,2,legbyes,1
1178427,2,3,5,legbyes,1
1178427,2,11,2,wides,1
1178427,2,12,5,wides,1
1178427,2,13,3,wides,1
1178427,2,13,4,wides,1
1178427,2,14,6,legbyes,1
1178427,2,17,4,wides,1
1304061,1,2,4,wides,1
1304061,1,2,6,wides,1
1304061,1,10,1,legbyes,1
1304061,1,15,5,wides,1
1304061,1,17,1,legbyes,1
1304061,1,19,5,wides,1
1304061,2,0,6,wides,1
1304061,2,5,4,wides,1
1304061,2,10,4,legbyes,2
1304061,2,13,1,noballs,1
1304061,2,15,3,noballs,1
980911,1,4,3,byes,1
980911,1,16,3,legbyes,1
980911,2,0,3,legbyes,1
980911,2,1,5,legbyes,1
980911,2,5,1,legbyes,1
980911,2,5,4,wides,3
980911,2,9,4,wides,2
980911,2,10,6,byes,2
980911,2,13,4,legbyes,1
980911,2,16,3,wides,1
980911,2,17,3,legbyes,1
980911,2,17,5,noballs,1
980911,2,18,1,wides,1
1529303,1,4,5,wides,1
1529303,1,4,5,wides,1
1529303,1,5,2,legbyes,1
1529303,1,5,3,wides,1
1529303,1,14,5,noballs,1
1529303,1,18,2,wides,1
1529303,2,0,5,wides,5
1529303,2,0,6,wides,1
1529303,2,0,6,wides,1
1529303,2,1,1,legbyes,4
1529303,2,2,6,legbyes,1
1529303,2,3,1,wides,1
1529303,2,3,5,wides,1
1529303,2,4,6,legbyes,1
1529303,2,8,4,legbyes,1
1529303,2,11,3,wides,1
1529303,2,14,6,byes,1
1529303,2,18,3,wides,1
1529303,2,19,1,legbyes,1
829777,1,0,1,wides,2
829777,1,0,5,legbyes,1
829777,1,2,2,wides,1
829777,1,2,3,wides,1
829777,1,8,5,byes,1
829777,1,15,3,wides,1
829777,1,18,4,byes,1
829777,2,2,6,wides,1
829777,2,3,4,legbyes,1
829777,2,4,3,wides,1
829777,2,4,3,wides,1
829777,2,4,6,wides,1
829777,2,9,4,byes,1
829777,2,10,2,wides,1
829777,2,13,1,wides,1
829777,2,13,6,wides,1
829777,2,18,1,wides,1
829777,2,18,2,wides,1
829777,2,18,2,wides,1
829777,2,19,4,wides,1
829777,2,19,5,byes,2
1216502,1,3,1,wides,1
1216502,1,3,4,legbyes,1
1216502,1,7,6,wides,1
1216502,1,11,3,wides,5
1216502,1,16,2,wides,1
1216502,1,19,1,byes,1
1216502,1,19,6,legbyes,1
1216502,2,0,1,wides,1
1216502,2,4,2,wides,1
1216502,2,4,4,wides,1
1216502,2,4,5,wides,1
1216502,2,13,4,wides,2
598035,1,2,4,wides,5
598035,1,3,3,wides,1
598035,1,5,2,wides,1
598035,1,5,3,wides,1
598035,1,5,4,legbyes,1
598035,1,7,1,wides,1
598035,1,7,5,wides,1
598035,1,11,2,wides,1
598035,1,15,1,legbyes,1
598035,1,17,5,wides,1
598035,2,4,6,wides,1
598035,2,5,1,legbyes,1
598035,2,5,5,legbyes,1
598035,2,8,3,wides,1
598035,2,15,4,wides,1
598035,2,16,3,legbyes,1
501207,1,7,3,legbyes,2
501207,1,13,1,wides,1
501207,1,13,1,noballs,1
501207,1,17,5,legbyes,1
501207,1,19,4,wides,5
501207,1,19,6,byes,1
501207,2,1,1,wides,1
501207,2,1,4,wides,1
501207,2,1,6,wides,1
501207,2,3,4,wides,1
501207,2,5,5,legbyes,1
501207,2,8,3,wides,1
501207,2,11,6,wides,1
501207,2,14,4,wides,1
501207,2,15,2,wides,1
501207,2,16,3,wides,1
501207,2,16,3,wides,1
1136620,1,0,1,noballs,1
1136620,1,4,5,wides,1
1136620,1,5,1,wides,1
1136620,1,6,4,wides,1
1136620,1,10,4,legbyes,1
1136620,1,17,1,wides,1
1136620,1,17,2,wides,1
1136620,1,19,2,wides,1
1136620,2,3,1,legbyes,1
1136620,2,5,1,wides,1
1136620,2,7,4,legbyes,1
1136620,2,12,6,wides,1
1136620,2,13,6,wides,1
1136620,2,14,6,legbyes,1
1426286,1,0,2,wides,1
1426286,1,6,1,legbyes,1
1426286,1,6,3,noballs,1
1426286,1,6,3,wides,1
1426286,1,8,2,wides,1
1426286,1,9,3,wides,1
1426286,1,16,6,noballs,1
1426286,1,18,5,legbyes,1
1426286,2,2,1,wides,1
1426286,2,3,2,wides,1
1426286,2,10,1,wides,1
1426286,2,10,6,wides,1
1426286,2,15,6,wides,2
1426286,2,17,3,legbyes,4
1426286,2,18,4,wides,1
1426269,1,1,4,byes,4
1426269,1,5,1,legbyes,4
1426269,1,9,5,wides,1
1426269,1,10,1,wides,1
1426269,1,11,1,wides,1
1426269,1,13,1,wides,1
1426269,1,13,2,wides,1
1426269,1,13,2,wides,5
1426269,1,14,3,wides,1
1426269,1,15,5,wides,1
1426269,1,16,3,wides,1
1426269,2,0,1,wides,1
1426269,2,2,3,wides,1
1426269,2,2,4,wides,1
1426269,2,4,5,wides,1
1426269,2,5,3,noballs,1
1426269,2,6,3,wides,2
1426269,2,6,4,legbyes,1
1426269,2,8,5,wides,1
1426269,2,14,4,wides,1
1426269,2,17,2,wides,1
1426269,2,17,6,wides,5
734045,1,1,3,legbyes,1
734045,1,4,4,legbyes,1
734045,2,0,4,legbyes,1
734045,2,0,6,legbyes,1
734045,2,6,3,wides,1
734045,2,6,3,wides,1
734045,2,7,5,legbyes,1
734045,2,7,6,wides,1
734045,2,17,1,wides,1
734045,2,17,1,noballs,1
734045,2,18,3,wides,1
598062,1,0,6,wides,1
598062,1,3,2,legbyes,1
598062,1,6,3,wides,5
598062,1,8,6,wides,1
598062,1,14,1,wides,1
598062,1,15,1,legbyes,1
598062,2,0,6,wides,1
598062,2,6,5,wides,1
598062,2,9,3,wides,1
598062,2,10,3,legbyes,4
598062,2,16,2,wides,2
1082632,1,12,2,wides,1
1082632,1,12,6,wides,1
1082632,1,14,6,legbyes,1
1082632,1,15,6,wides,1
1082632,1,19,1,wides,1
1082632,2,0,1,byes,1
1082632,2,0,5,wides,1
1082632,2,1,1,legbyes,1
1082632,2,2,6,legbyes,1
1082632,2,3,2,wides,1
1082632,2,10,3,legbyes,1
1082632,2,12,3,legbyes,1
1082632,2,14,1,wides,1
1082632,2,16,5,wides,1
1082632,2,17,1,legbyes,1
1082632,2,17,2,legbyes,1
1082632,2,17,3,wides,1
501250,1,3,4,wides,1
501250,2,0,6,wides,1
501250,2,13,5,noballs,1
501250,2,16,3,wides,1
419152,1,2,4,legbyes,4
419152,1,3,2,wides,1
419152,1,3,4,wides,1
419152,1,3,4,noballs,1
419152,1,3,4,noballs,1
419152,1,15,3,legbyes,1
419152,1,16,4,wides,1
419152,2,0,2,legbyes,1
419152,2,1,2,legbyes,1
419152,2,2,5,legbyes,1
419152,2,4,5,legbyes,1
419152,2,5,6,wides,1
419152,2,9,1,legbyes,2
419152,2,16,3,noballs,1
419125,1,0,2,wides,1
419125,1,1,1,wides,1
419125,1,2,2,legbyes,1
419125,1,2,6,wides,1
419125,1,3,1,wides,1
419125,1,7,4,legbyes,1
419125,1,10,5,wides,1
419125,1,10,6,legbyes,1
419125,1,11,5,noballs,1
419125,1,12,4,wides,1
419125,1,13,5,wides,1
419125,1,16,1,legbyes,1
419125,1,16,6,wides,1
419125,1,19,5,wides,1
419125,2,0,6,legbyes,1
419125,2,1,4,wides,5
419125,2,2,2,wides,1
419125,2,2,5,wides,1
419125,2,4,4,noballs,1
419125,2,4,5,wides,1
419125,2,6,6,legbyes,1
419125,2,7,4,wides,1
419125,2,10,2,legbyes,1
419125,2,14,2,legbyes,1
501227,1,0,2,legbyes,1
501227,1,2,1,wides,1
501227,1,3,6,legbyes,1
501227,1,11,1,noballs,1
501227,1,13,2,wides,1
501227,1,13,6,legbyes,1
501227,1,14,4,noballs,1
501227,1,16,2,wides,1
501227,1,18,3,wides,1
501227,1,18,3,wides,1
501227,1,18,5,wides,1
501227,1,19,5,wides,1
501227,1,19,6,legbyes,1
501227,2,0,1,legbyes,1
501227,2,2,3,wides,1
501227,2,2,4,wides,5
501227,2,3,3,legbyes,1
501227,2,6,2,legbyes,1
501227,2,13,3,legbyes,1
501227,2,15,3,byes,1
501227,2,15,5,byes,4
501227,2,16,2,noballs,1
501227,2,16,3,wides,1
501227,2,18,1,wides,1
1082645,1,5,1,wides,1
1082645,1,5,3,wides,1
1082645,1,6,5,wides,1
1082645,2,2,1,wides,1
1473481,1,2,5,wides,1
1473481,1,3,4,wides,1
1473481,1,10,6,noballs,1
1473481,2,0,1,wides,1
1473481,2,0,5,legbyes,1
1136591,1,4,6,wides,1
1136591,1,6,4,legbyes,1
1136591,1,7,1,legbyes,1
1136591,1,9,2,noballs,1
1136591,1,19,3,byes,1
1136591,1,19,6,noballs,1
1136591,2,1,2,legbyes,1
1136591,2,1,3,wides,1
1136591,2,2,1,wides,1
1136591,2,3,5,legbyes,1
1136591,2,3,6,wides,1
1136591,2,4,5,wides,1
1136591,2,6,4,wides,5
1136591,2,6,4,wides,1
1136591,2,7,3,wides,1
1136591,2,8,4,legbyes,1
1136591,2,12,4,wides,1
1136591,2,12,5,legbyes,1
1136591,2,13,2,wides,5
1136591,2,13,5,byes,1
1136591,2,16,2,wides,1
829757,1,0,5,wides,1
829757,1,1,3,wides,1
829757,1,1,4,legbyes,1
829757,1,2,2,legbyes,1
829757,1,3,4,wides,1
829757,1,5,1,wides,1
829757,1,6,6,wides,1
829757,1,15,1,wides,1
829757,2,0,5,wides,1
829757,2,8,1,wides,1
1216522,1,1,6,wides,1
1216522,1,3,5,wides,1
1216522,1,3,5,wides,1
1216522,1,5,1,wides,1
1216522,1,11,4,wides,1
1216522,1,15,3,wides,1
1216522,1,17,4,noballs,1
1216522,1,17,5,byes,1
1216522,1,17,6,noballs,1
1216522,1,19,5,wides,1
1216522,2,0,6,wides,1
1216522,2,1,5,legbyes,1
1216522,2,4,2,wides,1
1216522,2,8,3,noballs,1
1216522,2,8,5,wides,1
1216522,2,8,5,wides,1
1216522,2,8,5,wides,1
1216522,2,10,6,wides,1
1216522,2,11,4,wides,1
1216522,2,12,4,wides,1
1216522,2,13,3,wides,1
1216522,2,14,4,wides,1
1216522,2,18,5,wides,1
598015,1,2,1,wides,1
598015,1,2,4,legbyes,1
598015,1,6,5,legbyes,1
598015,1,10,6,legbyes,1
598015,1,11,3,legbyes,1
598015,1,14,4,legbyes,1
598015,1,16,5,legbyes,1
598015,1,19,5,wides,1
598015,2,2,5,wides,1
598015,2,14,5,wides,1
1304104,1,0,2,wides,1
1304104,1,2,5,wides,1
1304104,1,16,6,wides,1
1304104,1,17,3,wides,1
1304104,1,19,2,wides,1
1304104,1,19,6,byes,1
1304104,2,3,5,legbyes,1
1304104,2,4,5,wides,1
1304104,2,4,6,wides,1
1304104,2,9,1,legbyes,1
1304104,2,11,4,wides,1
1304104,2,14,6,wides,1
1304104,2,15,6,wides,1
1529289,1,1,5,legbyes,1
1529289,1,3,2,wides,2
1529289,1,12,6,wides,1
1529289,1,16,6,wides,1
1529289,1,17,4,wides,1
1529289,1,18,1,wides,1
1529289,1,19,5,wides,1
1529289,2,4,4,wides,5
1529289,2,5,3,wides,1
1529289,2,6,6,legbyes,1
1529289,2,15,5,legbyes,1
1529289,2,19,1,wides,1
1175370,1,0,5,legbyes,1
1175370,1,3,5,wides,1
1175370,1,18,3,wides,1
1175370,1,18,5,wides,1
1175370,1,19,2,wides,1
1175370,1,19,3,noballs,1
1175370,2,1,1,noballs,1
1175370,2,2,2,wides,1
1175370,2,6,3,noballs,1
1175370,2,7,3,wides,1
1175370,2,8,5,legbyes,1
1175370,2,11,3,legbyes,1
1175370,2,11,4,wides,1
1175370,2,13,2,wides,1
1175370,2,14,6,wides,1
1175370,2,14,6,legbyes,4
1175370,2,16,6,legbyes,1
1529266,1,6,3,legbyes,1
1529266,1,7,4,wides,1
1529266,1,7,5,wides,1
1529266,1,16,4,wides,1
1529266,1,17,1,wides,1
1529266,1,17,6,legbyes,1
1529266,1,19,5,byes,1
1529266,2,2,1,legbyes,4
1529266,2,3,6,wides,1
1178407,1,5,3,byes,4
1178407,1,13,6,wides,1
1178407,1,15,6,byes,1
1178407,1,16,2,noballs,1
1178407,1,16,2,byes,3
1178407,1,17,5,legbyes,1
1178407,1,19,4,legbyes,1
1178407,2,0,5,legbyes,1
1178407,2,2,6,wides,1
1178407,2,3,5,wides,2
1178407,2,3,6,wides,3
1178407,2,4,3,wides,1
1178407,2,15,3,wides,1
1178407,2,16,3,wides,1
729315,1,1,2,wides,1
729315,1,1,5,wides,1
729315,1,5,3,wides,3
729315,2,2,1,wides,2
729315,2,2,6,legbyes,1
729315,2,5,3,noballs,1
729315,2,10,4,wides,1
729315,2,12,3,legbyes,1
729315,2,13,2,wides,1
729315,2,14,6,byes,1
729315,2,16,2,noballs,1
729315,2,18,3,wides,1
729315,2,19,3,wides,1
729315,3,0,1,legbyes,1
980931,1,0,1,wides,1
980931,1,5,2,noballs,1
980931,1,8,1,wides,1
980931,1,15,3,wides,5
980931,1,15,3,wides,1
980931,1,17,5,wides,1
980931,1,18,1,wides,1
980931,1,19,2,wides,1
980931,2,2,3,wides,1
980931,2,4,3,wides,1
980931,2,6,6,byes,1
980931,2,13,5,wides,1
980931,2,15,5,wides,1
980931,2,16,6,wides,1
980931,2,16,6,wides,1
1082612,1,2,2,legbyes,1
1082612,1,8,2,legbyes,1
1082612,1,10,6,wides,1
1082612,1,12,2,wides,1
1082612,1,12,4,legbyes,1
1082612,1,14,4,noballs,1
1082612,1,15,3,wides,1
1082612,1,16,1,legbyes,1
1082612,1,17,1,legbyes,1
1082612,1,18,3,noballs,1
1082612,1,18,6,wides,1
1082612,1,19,1,wides,1
1082612,2,0,3,wides,1
1082612,2,1,3,legbyes,1
1082612,2,1,5,legbyes,1
1082612,2,5,3,wides,1
1082612,2,6,4,legbyes,1
1082612,2,8,4,wides,1
1082612,2,12,1,wides,1
1082612,2,13,3,wides,1
501270,1,0,1,wides,2
501270,1,0,4,wides,5
501270,1,1,4,wides,1
501270,1,8,5,wides,1
501270,1,9,2,wides,1
501270,1,12,3,wides,1
501270,1,15,6,wides,1
501270,1,18,2,wides,1
501270,1,18,2,noballs,1
501270,2,5,6,wides,1
501270,2,11,2,legbyes,1
501270,2,16,5,legbyes,1
501270,2,18,3,wides,1
1473439,1,1,1,noballs,1
1473439,1,1,1,wides,1
1473439,1,4,5,wides,1
1473439,1,5,6,noballs,1
1473439,1,9,1,wides,1
1473439,1,9,2,wides,1
1473439,1,11,5,wides,1
1473439,1,11,5,wides,1
1473439,1,12,5,wides,1
1473439,1,14,1,wides,1
1473439,1,14,2,wides,1
1473439,1,15,2,wides,1
1473439,1,17,1,noballs,1
1473439,1,17,1,byes,4
1473439,1,19,4,legbyes,1
1473439,2,0,2,wides,1
1473439,2,1,2,byes,4
1473439,2,3,5,wides,1
1473439,2,12,2,noballs,1
1473439,2,12,4,wides,1
1473439,2,13,1,wides,1
1473439,2,17,3,wides,1
1473439,2,18,3,noballs,1
1473439,2,18,4,wides,1
1473439,2,19,4,wides,1
598042,1,0,1,wides,1
598042,1,2,2,legbyes,1
598042,1,9,1,wides,5
598042,1,9,3,wides,5
598042,2,1,2,wides,1
598042,2,3,1,wides,1
598042,2,7,1,legbyes,1
598042,2,9,6,wides,1
598042,2,16,1,wides,1
598042,2,19,3,legbyes,1
1422123,1,1,5,legbyes,1
1422123,1,6,5,wides,1
1422123,1,7,1,wides,5
1422123,1,11,5,legbyes,1
1422123,1,13,1,legbyes,1
1422123,1,17,6,noballs,1
1422123,1,17,6,wides,1
1422123,1,18,1,legbyes,1
1422123,2,0,5,wides,1
1422123,2,2,3,wides,1
1422123,2,17,2,wides,1
1359485,1,3,2,wides,1
1359485,1,3,6,wides,2
1359485,1,13,2,wides,1
1359485,1,15,2,legbyes,1
1359485,1,16,1,noballs,1
1359485,2,1,1,wides,1
1359485,2,4,6,wides,1
1359485,2,5,2,wides,1
1359485,2,9,5,wides,1
1359485,2,9,6,wides,1
1359485,2,10,4,wides,1
1359485,2,14,1,legbyes,1
1359485,2,14,5,wides,1
1359485,2,16,5,noballs,1
1359485,2,17,1,legbyes,1
1527690,1,0,1,wides,1
1527690,1,0,3,wides,1
1527690,1,1,2,byes,1
1527690,1,2,3,wides,1
1527690,1,2,4,wides,1
1527690,1,2,4,wides,1
1527690,1,2,4,wides,1
1527690,1,5,4,noballs,1
1527690,1,8,3,wides,1
1527690,1,9,4,wides,1
1527690,1,9,4,wides,1
1527690,1,9,5,wides,1
1527690,1,17,1,wides,1
1527690,2,4,3,wides,1
1527690,2,7,1,wides,1
1527690,2,7,6,wides,1
1527690,2,8,1,wides,1
1527690,2,15,3,wides,1
980989,1,0,1,legbyes,1
980989,1,1,1,noballs,1
980989,1,9,5,wides,1
980989,1,9,5,legbyes,1
980989,1,13,2,legbyes,2
980989,2,0,2,wides,1
980989,2,2,2,legbyes,1
980989,2,3,3,wides,1
980989,2,3,4,wides,1
980989,2,4,2,wides,5
980989,2,4,6,byes,1
1136600,1,4,2,wides,1
1136600,1,12,6,byes,1
1136600,1,18,4,noballs,1
1136600,2,2,1,wides,1
1136600,2,10,3,legbyes,1
1136600,2,12,1,byes,4
1136600,2,19,3,noballs,1
1254090,1,2,3,wides,1
1254090,1,3,1,wides,1
1254090,1,5,6,wides,1
1254090,1,7,5,legbyes,1
1254090,1,8,1,legbyes,1
1254090,1,13,5,legbyes,1
1254090,1,15,6,legbyes,1
1254090,1,17,6,legbyes,1
1254090,1,18,4,wides,1
1254090,1,18,4,wides,1
1254090,2,0,6,legbyes,1
1254090,2,1,4,wides,1
1254090,2,3,3,wides,1
1254090,2,3,5,noballs,1
1254090,2,6,2,legbyes,1
1254090,2,12,1,wides,1
1254090,2,12,3,wides,1
1254090,2,18,5,wides,1
419164,1,1,4,legbyes,1
419164,1,2,5,wides,1
419164,1,4,1,wides,1
419164,1,11,4,wides,1
419164,2,1,6,legbyes,1
419164,2,5,4,wides,1
419164,2,9,2,byes,1
501266,1,0,6,wides,1
501266,1,2,5,wides,1
501266,1,3,4,wides,1
501266,1,6,4,wides,1
501266,1,12,2,legbyes,4
501266,1,13,3,wides,1
501266,1,17,1,wides,1
501266,2,1,5,wides,1
501266,2,7,1,wides,1
501266,2,8,2,wides,1
501266,2,8,2,legbyes,1
501266,2,8,6,legbyes,1
501266,2,11,1,wides,1
501266,2,11,4,wides,1
501266,2,15,4,wides,1
501266,2,15,4,wides,1
501266,2,15,5,wides,1
1082604,1,0,5,legbyes,1
1082604,1,3,4,wides,1
1082604,1,4,5,wides,1
1082604,1,8,4,wides,5
1082604,1,15,3,wides,1
1082604,1,18,1,wides,1
1082604,1,18,1,wides,1
1082604,2,0,2,wides,1
1082604,2,0,3,byes,1
1082604,2,12,5,legbyes,1
1082604,2,14,1,wides,1
1082604,2,14,5,wides,1
1082604,2,16,3,wides,1
1082604,2,18,5,byes,1
1422135,1,1,2,legbyes,4
1422135,1,2,1,wides,1
1422135,1,5,1,legbyes,1
1422135,1,18,3,wides,1
1422135,1,18,4,wides,1
1422135,1,18,5,wides,1
1422135,2,4,2,legbyes,1
1422135,2,7,1,wides,2
1422135,2,8,3,legbyes,1
1422135,2,8,6,wides,1
1422135,2,9,4,wides,1
1422135,2,11,5,legbyes,1
1422135,2,13,1,legbyes,1
1422135,2,15,5,legbyes,1
1422135,2,18,4,legbyes,2
1422135,2,19,2,wides,1
1422135,2,19,5,legbyes,1
598054,1,2,3,noballs,1
598054,1,3,5,wides,1
598054,1,8,6,wides,1
598054,1,11,6,wides,2
598054,2,3,2,wides,1
598054,2,8,2,wides,1
598054,2,11,3,legbyes,1
598054,2,12,1,wides,1
598054,2,13,2,legbyes,1
598054,2,13,4,legbyes,4
598054,2,18,1,wides,1
598054,2,18,4,noballs,1
1527686,1,2,5,wides,1
1527686,1,5,1,wides,1
1527686,1,9,3,wides,1
1527686,1,10,2,wides,1
1527686,1,10,4,wides,1
1527686,1,10,6,wides,1
1527686,2,1,3,wides,1
1527686,2,2,6,wides,1
1527686,2,3,5,byes,1
1527686,2,6,3,wides,1
1527686,2,7,4,wides,1
1527686,2,8,6,legbyes,4
1527686,2,9,2,wides,1
1527686,2,9,4,wides,1
1359539,1,0,1,wides,1
1359539,1,10,4,wides,1
1359539,1,18,5,wides,2
1359539,1,19,3,wides,1
1359539,1,19,4,byes,1
1359539,2,1,3,wides,1
1359539,2,8,5,noballs,1
1359539,2,13,4,byes,2
